SCBCRSE_SUBJ_CODE	SUBJ_DESC	SCBCRSE_CRSE_NUMB	College	COLL_DESC	Department	DEPT_DESC	Title	Long_Title	Status	Last_Taught	Schedule_Codes	CIP_Code	Course_Prerequisites	Course_Corequisites	COURSE_DESC
CSC	Computer Science	415	AS	College of Arts and Sciences	CMP	Computer Science	Computer Graphics	Computer Graphics	A		LEC	110101	 CSC 340[C] and MAT 292[C] and CSC 350[C] and MAT 353[C]		Survey of graphics algorithms, data structures, and techniques. Prerequisite: Grades of at least C (2.0) in CSC 340, CSC 350, and MAT 292, or permission of instructor
CSC	Computer Science	416	AS	College of Arts and Sciences	CMP	Computer Science	Digital Image Processing	Digital Image Processing	A	202001	LEC	110101	 CSC 330[C] and CSC 350[C] and MAT 292[C]		Image representation, enhancement, compression, coding, restoration, and wavelet transforms. Prerequisite: Grades of at least C (2.0) in CSC 330, CSC 350, and MAT 292, or permission of instructor. Successful completion of STA 271 or STA 290 recommended.
CSC	Computer Science	425	AS	College of Arts and Sciences	CMP	Computer Science	Bioinformatics	Bioinformatics	A	202001	LEC	110701			Introduction to the problems and methods in Bioinformatics. Problem areas include restriction mapping, map assembly, sequencing, DNA arrays, and sequence comparison. Prerequisite: Permission of instructor
CSC	Computer Science	427	AS	College of Arts and Sciences	CMP	Computer Science	Numerial Analysis / Computing	Numerical Analysis and Computing	A	202001	LEC	110101	 CSC 350[C] and MAT 290[C]		Number systems and errors, solutions of non-linear and linear systems, interpolation, numerical differentiation and integration, solution of differential equations. Implementation of numerical methods using a high-level programming language. Prerequisite: Grades of at least C (2.0) in CSC 350 and MAT 293, or permission of instructor.
CSC	Computer Science	429	AS	College of Arts and Sciences	CMP	Computer Science	Artifical Intelligence	Artificial Intelligence	A	202001	LEC	110102	 CSC 330[C] and CSC 350[C]		Logical foundations, knowledge representation and reasoning, search, and selected topics such as natural language processing and reasoning under uncertainty. Prerequisite: Grade of at least C (2.0) in CSC 330 and CSC 350 or permission of instructor
CSC	Computer Science	439	AS	College of Arts and Sciences	CMP	Computer Science	Introdction to Compiler Design	Introduction to Compiler Design	A		LEC	110701	 CSC 261[C] and CSC 330[C]		Basic techniques of compiler design and implementation: lexical analysis, parsing, code generation. Sizable programming project implementing a compiler for a block-structured language with strong typing. Prerequisite: Grades of at least C (2.0) in CSC 261 and CSC 330 or permission of instructor; Notes: Successful completion of CSC 432 helpful.
CSC	Computer Science	442	AS	College of Arts and Sciences	CMP	Computer Science	Human-Computer Interface Dev	Human-Computer Interface Development	A	201908	LEC	110701	 CSC 340[C]		Survey of concepts and techniques for human-computer interface development. Topics include user-centered design, user interface programming, and usability evaluation. Prerequisite: Grades of at least C (2.0) in CSC 340 or permission of instructor
CSC	Computer Science	452	AS	College of Arts and Sciences	CMP	Computer Science	Theory of Computation	Theory of Computation	A	202001	LEC	110701	 CSC 350[C]		Finite state automata and regular expressions, context-free grammars, push-down automata and their use in parsing, overview of language translation systems, models for programming language semantics, computability and undecidability. Prerequisite: Grade of at least C (2.0) in CSC 350; or permission of instructor
CSC	Computer Science	454	AS	College of Arts and Sciences	CMP	Computer Science	Algorithm Analysis / Design	Algorithm Analysis and Design	A	202001	LEC	110701	 CSC 330[C]		Sequential algorithm design and complexity analysis. Dynamic programming. Greedy algorithms. Graph algorithms. Selected advanced topics from NP-completeness; approximation, randomized, parallel, number-theoretic algorithms; Fast Fourier Transform; computational geometry; string matching. Prerequisite: Grade of at least C (2.0) in CSC 330
CSC	Computer Science	461	AS	College of Arts and Sciences	CMP	Computer Science	Prin of Computer Architecture	Principles of Computer Architecture	A	202001	LEC	110701	 CSC 261[C] and CSC 330[C] and CSC 350[C]		Hardware and software components of computer systems, their organization and operations. Topics: comparative instruction set architectures, microprogramming, memory management, processor management, I/O, interrupts, and emulation of processors. Prerequisite: Grades of at least C (2.0) in CSC 261, CSC 330, and CSC 350, or permission of instructor
CSC	Computer Science	462	AS	College of Arts and Sciences	CMP	Computer Science	Prin of Operating Systems	Principles of Operating Systems	A	202001	LEL	110701	 CSC 261[C] and CSC 340[C]		Techniques and strategies used in operating system design and implementation: managing processes, input/output, memory, scheduling, file systems, and protection. Prerequisite: Pr. grades of at least C (2.0) in CSC 261 and CSC 340 or permission of instructor; Notes: Successful completion of CSC 461 helpful.
CSC	Computer Science	471	AS	College of Arts and Sciences	CMP	Computer Science	Principles of Database Systems	Principles of Database Systems	A	202001	LEC	110802	 CSC 330[C]		Contemporary database systems. Emphasis on query processing, design, and implementation of applications in relational (SQL) databases. Introduction to other database models such as XML, object-oriented, and deductive. Prerequisite: Grade of at least C (2.0) in CSC 330, or permission of instructor
CSC	Computer Science	477	AS	College of Arts and Sciences	CMP	Computer Science	Prin of Computer Networks	Principles of Computer Networks	A	201908	LEL	110701	 CSC 261[C] and CSC 330[C]		Hardware and software components of computer networks, their organization and operations. Topics: open system interconnection; local area networks; TCP/IP internetworking, routing, and packet switching; network programming. Prerequisite: Grades of at least C (2.0) in CSC 261 and CSC 330, or permission of instructor
CSC	Computer Science	478	AS	College of Arts and Sciences	CMP	Computer Science	Prin of Wireless Networks	Principles of Wireless Networks	A		LEC	110701	 CSC 320[C] and (CSC 567[C] or CSC 477[C])		Digital communications, communication networks, wireless communication technology, wireless networking, wireless LANs, and wireless network programming. Prerequisite: Grades of at least C (2.0) in CSC 330 and CSC 477, or permission of instructor
CSC	Computer Science	481	AS	College of Arts and Sciences	CMP	Computer Science	Principls of Computer Security	Principles of Computer Security	A	201908	LEC	110701	 CSC 261[C] and CSC 330[C]		Core concepts in computer security, including the security goals of confidentiality, integrity, and availability; authentication; access control; security software development; use of cryptography; and basic network security. Prerequisite: Grade of C or better in CSC 261 and CSC 330, or permission of instructor.
CSC	Computer Science	485	AS	College of Arts and Sciences	CMP	Computer Science	Modern Cryptography	Modern Cryptography	A		LEC	110701	 CSC 481[C]		Theory and practice of cryptography, emphasizing formal models and security reasoning. Primitives covered include private and public-key encryption, message authentication codes, hash functions, digital signatures, secret sharing, and zero-knowledge proofs. Prerequisite: A grade of C or better in CSC 481, or permission of instructor.
CSC	Computer Science	487	AS	College of Arts and Sciences	CMP	Computer Science	Network Security	Network Security	A		LEC	110701	 CSC 481[C]		The course explores the network security concepts of communication protocols; security in routing; remote authentication; access policies; web security; network vulnerabilities; intrusion detection and prevention; and network traffic analysis. Prerequisite: Grade of C or better in CSC 481 or permission of instructor.
CSC	Computer Science	490	AS	College of Arts and Sciences	CMP	Computer Science	Senior Capstone	Senior Capstone	A	202001	LEC	110701	 		Application of classroom knowledge and skills in computer science to solve real-world problems and to develop research and development skills. Prerequisite: Permission of instructor; student must be in the final semester of major coursework.
CSC	Computer Science	492	AS	College of Arts and Sciences	CMP	Computer Science	Directed Study in Comp Sci	Directed Study in Computer Science	A	202001	IND	110701			Directed Study in Computer Science.
CSC	Computer Science	493	AS	College of Arts and Sciences	CMP	Computer Science	Honors Work in CSC	Honors Work in Computer Science	A	201901	IND	110701			Research in a topic of special interest at the Honors level. Prerequisite: Permission of instructor; Notes: May be repeated for credit when topic changes.
CSC	Computer Science	494	AS	College of Arts and Sciences	CMP	Computer Science	Directed Study in Comp Sci	Directed Study in Computer Science	A		IND	110701			Notes: Grade: Pass/Not Pass (P/NP).
CSC	Computer Science	495	AS	College of Arts and Sciences	CMP	Computer Science	Selected Topics in CSC	Selected Topics in Computer Science	A	202001	LEC	110701			A topic of special interest is studied in depth. Prerequisite: Junior standing and permission of instructor; Notes: May be repeated for credit for a total of 6 s.h. when topic of study changes.
CSC	Computer Science	600X	AS	College of Arts and Sciences	CMP	Computer Science	Experimental Course	Experimental Course	A		LEC	110701			This number reserved for experimental courses. Refer to the Course Schedule for current offerings.
CSC	Computer Science	605	AS	College of Arts and Sciences	CMP	Computer Science	Data Science	Data Science	A	201908	LEC	110104	 CSC 330[C] and (STA 271[C] or STA 290[C])		Problem-based learning introduction to Data Science, including programming with data; data mining, munging, and wrangling; statistics, analytics, visualization; and applied machine learning, directed towards scientific, social, and environmental challenges. Prerequisite: A grade of C or better in CSC 330 and (STA 271 or STA 290), or permission of instructor (prior programming and statistics experience is required).
CSC	Computer Science	607	AS	College of Arts and Sciences	CMP	Computer Science	Network Analysis	Network Analysis	A	201908	LEC	110701			Concepts and methods of network analysis, including network data extraction, management, model, visualization, and analysis of network structure and dynamics. Prerequisite: Permission of Instructor.
CSC	Computer Science	610	AS	College of Arts and Sciences	CMP	Computer Science	Big Data and Machine Learning	Big Data and Machine Learning	A	202001	LEC	110104	 CSC 330[D-] and (MAT 191[D-] and STA 271[D-])	CSC 677; MAT 292	Big data definitions and characteristics, computing environment for big data management and processing, machine learning models and algorithms, and scaling up maching learning (high dimensionality reduction). Prerequisite: CSC 330; MAT 191; STA 271; Corequisite: CSC 567; MAT 292
CSC	Computer Science	615	AS	College of Arts and Sciences	CMP	Computer Science	Computer Graphics	Computer Graphics	A		LEC	110101	 CSC 340[C] and MAT 292[C] and CSC 350[C] and MAT 353[C]		Survey of graphics algorithms, data structures, and techniques. Prerequisite: Grades of at least C (2.0) in CSC 340, CSC 350, and MAT 292, or permission of instructor
CSC	Computer Science	616	AS	College of Arts and Sciences	CMP	Computer Science	Digital Image Processing	Digital Image Processing	A	202001	LEC	110101	 CSC 330[C] and CSC 350[C] and MAT 292[C]		Image representation, enhancement, compression, coding, restoration, and wavelet transforms. Prerequisite: Grades of at least C (2.0) in CSC 330, CSC 350, and MAT 292, or permission of instructor. Successful completion of STA 271 or STA 290 recommended.
CSC	Computer Science	625	AS	College of Arts and Sciences	CMP	Computer Science	Bioinformatics	Bioinformatics	A	202001	LEC	110701			Introduction to the problems and methods in Bioinformatics. Problem areas include restriction mapping, map assembly, sequencing, DNA arrays, and sequence comparison. Prerequisite: Permission of instructor
CSC	Computer Science	627	AS	College of Arts and Sciences	CMP	Computer Science	Numerical Analysis / Computing	Numerical Analysis and Computing	A	202001	LEC	110101	 CSC 350[C] and MAT 293[C]		Number systems and errors, solutions of non-linear and linear systems, interpolation, numerical differentiation and integration, solution of differential equations. Implementation of numerical methods using a high-level programming language. Prerequisite: Grades of at least C (2.0) in CSC 350 and MAT 293, or permission of instructor.
